,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena,Od centra
4607,Beograd,Rakovica,Vidikova?ka padina,slavka rodica,Stan,29.0,0.5,TA,2,4,24900,6.580497555
4608,Beograd,Rakovica,Vidikova?ka padina,slavka rodica,Stan,28.0,1,EG,2,3,24900,6.580497555
4609,Beograd,Rakovica,Kneževac,slavka rodica,Stan,36.0,1,EG,1,3,35000,6.580497555
4610,Beograd,Savski venac,Dedinje,slavka curuvije,Stan,150.0,4,Gas,1,2,370000,4.392598896
4611,Beograd,Savski venac,Dedinje,slavka curuvije,Stan,150.0,4,Gas,1,2,370000,4.392598896
4612,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,33.0,1,CG,PR,5,28500,5.534040025
4613,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,89.0,3,CG,VPR,5,78000,5.534040025
4614,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,100.0,4,CG,1,3,106000,5.534040025
4615,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,89.0,3,CG,VPR,5,78000,5.534040025
4616,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,35.0,1,CG,PR,5,32000,5.534040025
4617,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,34.0,1,CG,PR,6,32000,5.534040025
4618,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,83.0,3,CG,VPR,6,75000,5.534040025
4619,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,93.0,3,CG,VPR,4,73000,5.534040025
4620,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,83.0,2.5,CG,VPR,5,71900,5.534040025
4621,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,34.0,1,CG,PR,6,32000,5.534040025
4622,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,100.0,4,CG,1,3,106000,5.534040025
4623,Beograd,Rakovica,Miljakovac,slavoljuba vuksanovica,Stan,60.0,3,CG,4,4,90000,5.534040025
4624,Beograd,Palilula,Višnji?ka Banja,slobodana jovanovica,Stan,63.0,2,CG,2,4,67000,6.19324017
4625,Beograd,Palilula,Višnji?ka Banja,slobodana jovanovica,Stan,64.0,3,CG,1,4,65000,6.19324017
4626,Beograd,Palilula,Višnji?ka Banja,slobodana jovanovica,Stan,68.0,2,CG,3,4,69000,6.19324017
4627,Beograd,Palilula,Višnji?ka Banja,slobodana jovanovica,Stan,50.0,1.5,CG,PR,4,47000,6.19324017
4628,Beograd,Palilula,Višnji?ka Banja,slobodana jovanovica,Stan,50.0,1.5,CG,PR,4,47000,6.19324017
4629,Beograd,Palilula,Višnji?ka Banja,slobodana jovanovica,Stan,88.0,3,CG,PR,4,79000,6.19324017
4630,Beograd,?ukarica,Filmski grad,slobodana perovica,Stan,96.0,3.5,CG,3,5,105000,12.34324322
4631,Beograd,?ukarica,Filmski grad,slobodana perovica,Stan,104.0,3.5,CG,2,5,115000,12.34324322
4632,Beograd,?ukarica,Cerak vinogradi,slobodana perovica,Stan,97.0,3,CG,VPR,5,110000,12.34324322
4633,Beograd,Zemun,Altina,slobodana djurica,Stan,67.0,2.5,EG,3,4,55000,8.361763835
4634,Beograd,Grocka,Kalu?erica,smederevski put,Stan,57.0,2,EG,2,3,34300,14.99981723
4635,Beograd,Grocka,Kalu?erica,smederevski put,Stan,57.0,2,EG,2,3,34300,14.99981723
4636,Beograd,Vra?ar,Slavija,smiljaniceva,Stan,40.0,1.5,TA,PR,4,70000,1.361266631
4637,Beograd,Vra?ar,Krunska,smiljaniceva,Stan,54.0,2,CG,2,4,103000,1.361266631
4638,Beograd,Vra?ar,Krunska,smiljaniceva,Stan,83.0,3,CG,5,6,177000,1.361266631
4639,Beograd,Vra?ar,Krunska,smiljaniceva,Stan,54.0,2,CG,2,4,103000,1.361266631
4640,Beograd,Vra?ar,Krunska,smiljaniceva,Stan,83.0,3,CG,5,6,177000,1.361266631
4641,Beograd,Rakovica,Centar,snezane hrepevnik,Stan,42.0,1.5,CG,2,4,40000,5.896017318999999
4642,Beograd,Rakovica,Centar,snezane hrepevnik,Stan,42.0,1.5,CG,2,4,40000,5.896017318999999
4643,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,125.0,5,CG,2,3,250000,1.783129084
4644,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,125.0,5+,CG,2,2,255000,1.783129084
4645,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,125.0,5,CG,2,3,254000,1.783129084
4646,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,125.0,5+,CG,2,2,255000,1.783129084
4647,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,126.0,5,CG,2,5,299000,1.783129084
4648,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,102.0,3,CG,1,4,225000,1.783129084
4649,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,83.0,3,CG,VPR,4,175000,1.783129084
4650,Beograd,Stari grad,Skadarlija,sokolska,Stan,125.0,5,CG,2,2,250000,1.783129084
4651,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,281.0,5,CG,5,5,559000,1.783129084
4652,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,83.0,3.5,CG,PR,3,175000,1.783129084
4653,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,281.0,5,CG,5,5,559000,1.783129084
4654,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,125.0,5,CG,2,2,250000,1.783129084
4655,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,83.0,3.5,CG,PR,3,175000,1.783129084
4656,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,83.0,3,CG,VPR,4,175000,1.783129084
4657,Beograd,Vra?ar,Hram svetog Save,sokolska,Stan,83.0,3.5,CG,PR,3,175000,1.783129084
4658,Beograd,Palilula,Bor?a,sonje marinkovic,Stan,28.0,0.5,CG,PR,3,23500,4.534602999
4659,Beograd,Palilula,Bor?a,sonje marinkovic,Stan,55.0,2,CG,1,5,40000,4.534602999
4660,Beograd,Palilula,Bor?a,sonje marinkovic,Stan,66.0,3,CG,3,3,56100,4.534602999
4661,Beograd,Palilula,Bor?a,sonje marinkovic,Stan,55.0,2,CG,1,5,40000,4.534602999
4662,Beograd,Palilula,Bor?a,sonje marinkovic,Stan,26.0,0.5,CG,5,6,20500,4.534602999
4663,Beograd,Palilula,Bor?a,sonje marinkovic,Stan,28.0,0.5,CG,PR,3,23500,4.534602999
4664,Beograd,?ukarica,Žarkovo,spasenoviceva,Stan,28.0,1,EG,PR,5,33000,5.970084667
4665,Beograd,?ukarica,Žarkovo,spasenoviceva,Stan,28.0,1,EG,PR,5,33000,5.970084667
4666,Beograd,?ukarica,Žarkovo,spasenoviceva,Stan,90.0,3.5,CG,3,4,87000,5.970084667
4667,Beograd,?ukarica,Žarkovo,spasenoviceva,Stan,90.0,3.5,CG,3,4,87000,5.970084667
4668,Beograd,?ukarica,Žarkovo,spasenoviceva,Stan,90.0,3.5,CG,3,4,87000,5.970084667
4669,Beograd,?ukarica,Žarkovo,spasovdanska,Stan,59.0,2.5,CG,3,5,68000,5.660107072000001
4670,Beograd,?ukarica,Žarkovo,spasovdanska,Stan,59.0,2.5,CG,3,5,68000,5.660107072000001
4671,Beograd,Voždovac,Šumice,splitska,Stan,77.0,3,CG,PR,4,85000,12.23556573
4672,Beograd,Voždovac,Šumice,splitska,Stan,57.0,2,CG,4,4,62700,12.23556573
4673,Beograd,Voždovac,Šumice,splitska,Stan,77.0,3,CG,PR,4,85000,12.23556573
4674,Beograd,Vra?ar,Kaleni? pijaca,sredacka,Stan,120.0,3,CG,3,5,255000,2.0490971630000003
4675,Beograd,Vra?ar,Kaleni? pijaca,sredacka,Stan,120.0,3,CG,3,5,255000,2.0490971630000003
4676,Beograd,Vra?ar,Bulevar kralja Aleksandra,sredacka,Stan,52.0,2,TA,VPR,4,69000,2.0490971630000003
4677,Beograd,Vra?ar,Bulevar kralja Aleksandra,sredacka,Stan,52.0,2,TA,VPR,4,69000,2.0490971630000003
4678,Beograd,Zemun,Meandri,sremskih boraca,Stan,78.0,3,CG,3,6,92000,6.787416601
4679,Beograd,Novi Beograd,Tošin bunar,sremskih odreda,Stan,58.0,2,TA,4,5,49990,4.597439695
4680,Beograd,Zemun,Meandri,sremskih boraca,Stan,81.0,3,CG,VPR,5,72000,6.787416601
4681,Beograd,Zemun,Meandri,sremskih boraca,Stan,79.0,2.5,CG,1,6,67000,6.787416601
4682,Beograd,Zemun,Meandri,sremskih boraca,Stan,96.0,3.5,CG,3,5,92000,6.787416601
4683,Beograd,Zemun,Meandri,sremskih boraca,Stan,79.0,2.5,CG,1,6,67000,6.787416601
4684,Beograd,Zemun,Meandri,sremskih boraca,Stan,79.0,2.5,CG,VPR,5,71500,6.787416601
4685,Beograd,Zemun,Meandri,sremskih boraca,Stan,96.0,3.5,CG,3,5,92000,6.787416601
4686,Beograd,Zemun,Ba?ki Ilovik,sremskih boraca,Stan,79.0,2.5,CG,1,4,71000,6.787416601
4687,Beograd,Zemun,Gornji grad,sremskih boraca,Stan,59.0,3,EG,3,3,62000,6.787416601
4688,Beograd,Zemun,Meandri,sremskih boraca,Stan,79.0,2.5,CG,1,6,67000,6.787416601
4689,Beograd,Novi Beograd,Paviljoni,sremskih odreda,Stan,40.0,1.5,CG,6,6,66500,4.597439695
4690,Beograd,Novi Beograd,Paviljoni,sremskih odreda,Stan,40.0,1.5,CG,6,6,66500,4.597439695
4691,Beograd,Zemun,Batajnica,sremskog fronta,Stan,47.0,2,EG,PR,2,37000,15.81822356
4692,Beograd,Zemun,Batajnica,sremskog fronta,Stan,57.0,2,EG,PR,2,44000,15.81822356
4693,Beograd,Zemun,Batajnica,sremskog fronta,Stan,51.0,2,EG,PR,2,39000,15.81822356
4694,Beograd,Zemun,Batajnica,sremskog fronta,Stan,36.0,0.5,EG,2,2,35500,15.81822356
4695,Beograd,Zemun,Batajnica,sremskog fronta,Stan,50.0,2,EG,1,2,42000,15.81822356
4696,Beograd,Zemun,Batajnica,sremskog fronta,Stan,50.0,2,EG,2,2,39000,15.81822356
4697,Beograd,Rakovica,Labudovo brdo,sretena mladenovica mike,Stan,72.0,3.5,CG,4,4,66000,7.8794753889999996
4698,Beograd,Rakovica,Labudovo brdo,sretena mladenovica mike,Stan,69.0,3,CG,4,4,64900,7.8794753889999996
4699,Beograd,Rakovica,Labudovo brdo,sretena mladenovica mike,Stan,48.0,2,EG,3,4,34500,7.8794753889999996
4700,Beograd,Rakovica,Vidikovac,sretena mladenovica mike,Stan,38.0,1.5,EG,2,5,34000,7.8794753889999996
4701,Beograd,Rakovica,Labudovo brdo,sretena mladenovica mike,Stan,55.0,2,EG,4,4,62000,7.8794753889999996
4702,Beograd,Rakovica,Labudovo brdo,sretena mladenovica mike,Stan,55.0,2,EG,4,4,62000,7.8794753889999996
4703,Beograd,Rakovica,Labudovo brdo,sretena mladenovica mike,Stan,65.0,2.5,CG,4,4,60000,7.8794753889999996
4704,Beograd,Rakovica,Labudovo brdo,sretena mladenovica mike,Stan,66.0,2.5,CG,3,4,59000,7.8794753889999996
4705,Beograd,Rakovica,Labudovo brdo,sretena mladenovica mike,Stan,66.0,2.5,CG,3,4,59000,7.8794753889999996
4706,Beograd,Rakovica,Vidikovac,sretena mladenovica mike,Stan,38.0,1.5,EG,2,5,34000,7.8794753889999996
4707,Beograd,Rakovica,Labudovo brdo,sretena mladenovica mike,Stan,120.0,3.5,CG,1,2,84900,7.8794753889999996
4708,Beograd,Palilula,Karaburma,srneticka,Stan,21.0,0.5,TA,4,5,21500,4.051370225
4709,Beograd,Palilula,Karaburma,srneticka,Stan,21.0,0.5,TA,4,5,21500,4.051370225
4710,Beograd,Rakovica,Kanarevo brdo,srpskih udarnih brigada,Stan,52.0,2,CG,4,4,43900,4.983615451
4711,Beograd,Rakovica,Kanarevo brdo,srpskih udarnih brigada,Stan,76.0,3,CG,3,4,65000,4.983615451
4712,Beograd,Rakovica,Kanarevo brdo,srpskih udarnih brigada,Stan,76.0,3,CG,2,4,85000,4.983615451
4713,Beograd,Grocka,Grocka (mesto),srpsko grckog prijateljstva,Stan,69.0,2.5,CG,2,4,35000,5.319703206
4714,Beograd,Grocka,Grocka (mesto),srpsko grckog prijateljstva,Stan,69.0,2.5,CG,2,4,35000,5.319703206
4715,Beograd,Palilula,Padinska skela,srpskog husarskog puka,Stan,59.0,2,TA,1,3,38000,10.34284537
4716,Beograd,Palilula,Padinska skela,srpskog husarskog puka,Stan,70.0,2.5,TA,3,3,40000,10.34284537
4717,Beograd,Palilula,Padinska skela,srpskog husarskog puka,Stan,70.0,2.5,TA,3,3,40000,10.34284537
4718,Beograd,Palilula,Padinska skela,srpskog husarskog puka,Stan,78.0,3,TA,2,3,42000,10.34284537
4719,Beograd,Rakovica,Stari Košutnjak,srzenticeva,Stan,130.0,3,EG,3,3,120000,0.853053946
4720,Beograd,Rakovica,Stari Košutnjak,srzenticeva,Stan,130.0,3,EG,3,3,120000,0.853053946
4721,Beograd,Rakovica,Kanarevo brdo,srzenticeva,Stan,84.0,3,CG,3,3,55000,0.853053946
4722,Beograd,Novi Beograd,Bežanijska kosa 3,srdjana aleksica,Stan,66.0,2,CG,3,7,66000,7.877005429
4723,Beograd,Novi Beograd,Bežanijska kosa 3,srdjana aleksica,Stan,66.0,2,CG,3,7,66000,7.877005429
4724,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,35.0,1,CG,8,9,30900,5.647192997
4725,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,35.0,1,CG,8,9,30900,5.647192997
4726,Beograd,Rakovica,Miljakovac,stanka paunovica,Stan,35.0,1,CG,7,9,35000,5.647192997
4727,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,36.0,1.5,CG,4,4,37000,5.647192997
4728,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,42.0,1.5,CG,5,5,40000,5.647192997
4729,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,34.0,1,CG,1,10,29000,5.647192997
4730,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,51.0,2.5,CG,8,9,49000,5.647192997
4731,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,51.0,2.5,CG,8,9,48000,5.647192997
4732,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,51.0,2.5,CG,8,9,48000,5.647192997
4733,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,42.0,1.5,CG,5,5,40000,5.647192997
4734,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,36.0,1.5,CG,4,4,37000,5.647192997
4735,Beograd,Rakovica,Centar,stanka paunovica velje,Stan,50.0,2,CG,VPR,4,47500,5.647192997
4736,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,53.0,2.5,CG,3,4,51500,5.647192997
4737,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,51.0,2,CG,8,9,49000,5.647192997
4738,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,53.0,2.5,CG,3,4,51500,5.647192997
4739,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,51.0,2,CG,8,9,49000,5.647192997
4740,Beograd,Rakovica,Miljakovac,stanka paunovica velje,Stan,51.0,2.5,CG,8,9,49000,5.647192997
4741,Beograd,Palilula,Centar,stanka vraza,Stan,37.0,1,CG,VPR,3,55500,2.583687583
4742,Beograd,Zvezdara,Slavujev venac,stanka vraza,Stan,37.0,1,EG,VPR,2,44900,2.583687583
4743,Beograd,Zvezdara,Slavujev venac,stanka vraza,Stan,60.0,2,TA,1,1,85000,2.583687583
4744,Beograd,Palilula,Centar,stanka vraza,Stan,37.0,1,CG,VPR,3,55500,2.583687583
4745,Beograd,Palilula,Tašmajdan,stanoja glavasa,Stan,64.0,2,CG,5,7,86000,1.3205991879999999
4746,Beograd,Palilula,Tašmajdan,stanoja glavasa,Stan,64.0,2,CG,5,7,86000,1.3205991879999999
4747,Beograd,Voždovac,Kumodraž,stara,Stan,69.0,2,EG,1,4,70000,1.433445351
4748,Beograd,Rakovica,Skojevsko naselje,starca milije,Stan,51.0,2,CG,3,4,65000,7.8794753889999996
4749,Beograd,Rakovica,Skojevsko naselje,starca milije,Stan,51.0,2,CG,3,4,65000,7.8794753889999996
4750,Beograd,Rakovica,Kneževac,starca milije,Stan,51.0,2,CG,3,4,64000,7.8794753889999996
4751,Beograd,Rakovica,Centar,starca milije,Stan,58.0,2,CG,3,4,65000,7.8794753889999996
4752,Beograd,Rakovica,Centar,starca milije,Stan,58.0,2,CG,3,4,65000,7.8794753889999996
4753,Beograd,Zemun,Centar,starca vujadina,Stan,116.0,4,Kaljeva pe?,3,5,167900,2.494062027
4754,Beograd,Zvezdara,?eram pijaca,starca vujadina,Stan,64.0,2.5,CG,PR,6,110000,2.494062027
4755,Beograd,Zvezdara,?eram pijaca,starca vujadina,Stan,64.0,2.5,CG,PR,6,110000,2.494062027
4756,Beograd,?ukarica,Železnik,starih ratnika,Stan,60.0,2,TA,1,2,41000,9.496412915
4757,Beograd,Palilula,Tašmajdan,starine novaka,Stan,64.0,3,EG,3,4,99000,1.419642389
4758,Beograd,Palilula,Tašmajdan,starine novaka,Stan,64.0,3,EG,3,4,99000,1.419642389
4759,Beograd,Zemun,Batajnica,stevana dubajica,Stan,39.0,1.5,EG,2,5,37900,15.38225946
4760,Beograd,Palilula,Karaburma,stevana dukica,Stan,48.0,2,TA,PR,4,43500,4.604055242
4761,Beograd,Palilula,Karaburma,stevana dukica,Stan,56.0,2,TA,PR,4,48000,4.604055242
4762,Beograd,Palilula,Karaburma,stevana dukica,Stan,49.0,2,TA,VPR,5,43500,4.604055242
4763,Beograd,Palilula,Karaburma,stevana dukica,Stan,34.0,1.5,CG,PR,6,45000,4.604055242
4764,Beograd,?ukarica,Železnik,stevana filipovica,Stan,46.0,2,EG,2,3,36000,11.49183451
4765,Beograd,?ukarica,Železnik,stevana filipovica,Stan,48.0,2.5,EG,2,4,36000,11.49183451
4766,Beograd,Rakovica,Centar,stevana lukovica,Stan,55.0,2,EG,3,3,62900,6.047907534
4767,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,40.0,1,CG,5,5,37000,5.694849756
4768,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,54.0,2,CG,PR,7,54000,5.694849756
4769,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,84.0,3,CG,5,5,70000,5.694849756
4770,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,40.0,1,CG,5,5,37000,5.694849756
4771,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,79.0,3,CG,PR,5,54900,5.694849756
4772,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,54.0,2,CG,2,6,60000,5.694849756
4773,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,40.0,1,CG,5,6,38000,5.694849756
4774,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,77.0,4,CG,PR,5,54900,5.694849756
4775,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,40.0,1.5,CG,4,5,45000,5.694849756
4776,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,53.0,1.5,CG,1,5,47900,5.694849756
4777,Beograd,Rakovica,Miljakovac,stevana opacica,Stan,53.0,1.5,CG,1,5,47900,5.694849756
4778,Beograd,?ukarica,?ukari?ka padina,stevana djurdjevica trosarinca,Stan,52.0,2,CG,2,8,63000,5.412113743
4779,Beograd,?ukarica,?ukari?ka padina,stevana djurdjevica trosarinca,Stan,41.0,2,CG,5,7,50000,5.412113743
4780,Beograd,?ukarica,?ukari?ka padina,stevana djurdjevica trosarinca,Stan,52.0,2,CG,2,8,63000,5.412113743
4781,Beograd,?ukarica,Golf,steve todorovica,Stan,61.0,2,CG,VPR,13,81000,4.44066819
4782,Beograd,Savski venac,Dedinje,stevana filipovica,Stan,72.0,2.5,CG,4,5,89000,11.49183451
4783,Beograd,Zvezdara,Bulbulder,stjepana ljubise,Stan,48.0,2,TA,2,4,63000,2.019353899
4784,Beograd,Zvezdara,Bulbulder,stjepana ljubise,Stan,48.0,2,TA,2,4,63000,2.019353899
4785,Beograd,?ukarica,Železnik,stjepana supanca,Stan,56.0,2,CG,7,9,46000,9.688677212
4786,Beograd,Novi Beograd,Stara Bežanija,stojana aralice,Stan,99.0,4,CG,4,5,110000,5.595491743999999
4787,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,40.0,2,EG,1,4,82000,5.319703206
4788,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,35.0,1.5,TA,2,3,55000,5.319703206
4789,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,113.0,5,EG,3,3,175000,5.319703206
4790,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,200.0,4.5,CG,4,5,550000,5.319703206
4791,Beograd,Vra?ar,Neimar,stojana protica,Stan,113.0,4.5,EG,3,4,175000,5.319703206
4792,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,198.0,5,CG,4,4,550000,5.319703206
4793,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,61.0,2.5,EG,4,5,91000,5.319703206
4794,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,27.22,1,TA,PR,3,49000,5.319703206
4795,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,55.0,2.5,CG,3,4,132000,5.319703206
4796,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,27.22,1,TA,PR,3,49000,5.319703206
4797,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,49.0,2,EG,VPR,5,75000,5.319703206
4798,Beograd,Vra?ar,Hram svetog Save,stojana protica,Stan,113.0,4.5,EG,3,4,175000,5.319703206
4799,Beograd,Palilula,Višnji?ka Banja,stojana stoleta arandjelovica,Stan,46.0,2,EG,3,4,46000,6.531609641
4800,Beograd,Palilula,Višnji?ka Banja,stojana stoleta arandjelovica,Stan,93.0,3,CG,PR,5,81840,6.531609641
4801,Beograd,Palilula,Višnji?ka Banja,stojana stoleta arandjelovica,Stan,90.0,3.5,CG,4,5,84150,6.531609641
4802,Beograd,Palilula,Višnji?ka Banja,stojana stoleta arandjelovica,Stan,76.0,3,CG,1,4,89000,6.531609641
4803,Beograd,Palilula,Višnji?ka Banja,stojana stoleta arandjelovica,Stan,87.0,3,CG,PR,5,76560,6.531609641
4804,Beograd,Stari grad,Dor?ol,strahinjica bana,Stan,24.0,0.5,CG,5,5,47000,0.502315475
4805,Beograd,Stari grad,Dor?ol,strahinjica bana,Stan,230.0,5+,CG,5,5,420000,0.502315475
4806,Beograd,Stari grad,Dor?ol,strahinjica bana,Stan,230.0,5+,CG,5,5,420000,0.502315475
4807,Beograd,Stari grad,Dor?ol,strahinjica bana,Stan,70.0,3,CG,6,7,180000,0.502315475
4808,Beograd,Stari grad,Skadarlija,strahinjica bana,Stan,110.0,3,CG,VPR,4,180000,0.502315475
4809,Beograd,Stari grad,Dor?ol,strahinjica bana,Stan,158.0,5,CG,7,7,320000,0.502315475
4810,Beograd,Stari grad,Centar,strahinjica bana,Stan,150.0,4,CG,7,7,350000,0.502315475
4811,Beograd,Stari grad,Dor?ol,strahinjica bana,Stan,158.0,5,CG,7,7,320000,0.502315475
4812,Beograd,Stari grad,Skadarlija,strahinjica bana,Stan,110.0,3,CG,VPR,4,180000,0.502315475
4813,Beograd,Stari grad,Centar,strahinjica bana,Stan,150.0,4,CG,7,7,350000,0.502315475
4814,Beograd,Stari grad,Centar,strahinjica bana,Stan,59.0,2.5,CG,PR,2,84000,0.502315475
4815,Beograd,Voždovac,Hotel M,strazilovska,Stan,120.0,3,CG,VPR,4,211000,4.617633245
4816,Beograd,Voždovac,Hotel M,strazilovska,Stan,120.0,3,CG,VPR,4,211000,4.617633245
4817,Beograd,?ukarica,?ukari?ka padina,strugarska,Stan,44.0,1.5,CG,2,7,55000,5.364854385
4818,Beograd,Voždovac,Šumice,strumicka,Stan,77.0,3.5,CG,3,4,118000,2.8345778110000004
4819,Beograd,Voždovac,Šumice,strumicka,Stan,77.0,3.5,CG,3,4,118000,2.8345778110000004
4820,Beograd,Voždovac,Šumice,strumicka,Stan,77.0,4,CG,3,4,125000,2.8345778110000004
4821,Beograd,Voždovac,Šumice,strumicka,Stan,77.0,4,CG,3,4,125000,2.8345778110000004
4822,Beograd,Voždovac,Lekino brdo,strumicka,Stan,28.0,0.5,CG,PR,3,57000,2.8345778110000004
4823,Beograd,Voždovac,Lekino brdo,strumicka,Stan,28.0,0.5,CG,PR,3,57000,2.8345778110000004
4824,Beograd,Novi Beograd,Fontana,studentska,Stan,47.0,1.5,CG,VPR,5,63000,5.494519927000001
4825,Beograd,Novi Beograd,Fontana,studentska,Stan,47.0,1.5,CG,VPR,5,63000,5.494519927000001
4826,Beograd,Novi Beograd,Fontana,studentska,Stan,83.0,4,CG,2,8,129990,5.494519927000001
4827,Beograd,Novi Beograd,Fontana,studentska,Stan,83.0,4,CG,2,8,129990,5.494519927000001
4828,Beograd,Novi Beograd,Blok 34 (Carina - Studentski grad),studentska,Stan,77.0,3,CG,8,9,91000,5.494519927000001
4829,Beograd,Zvezdara,Lion,suboticka,Stan,115.0,3,CG,1,5,169000,3.687559844
4830,Beograd,Zvezdara,Lion,suboticka,Stan,152.0,4,CG,3,3,290000,3.687559844
4831,Beograd,Zvezdara,Lion,suboticka,Stan,180.0,5,CG,4,4,290000,3.687559844
4832,Beograd,Vra?ar,Hram svetog Save,sumatovacka,Stan,56.0,2.5,CG,VPR,4,108000,2.531735189
4833,Beograd,Vra?ar,Hram svetog Save,sumatovacka,Stan,67.0,3,CG,1,3,127000,2.531735189
4834,Beograd,Vra?ar,Hram svetog Save,sumatovacka,Stan,67.0,3,CG,1,3,127000,2.531735189
4835,Beograd,Voždovac,Lekino brdo,sundeciceva,Stan,48.0,2,CG,PR,3,74400,1.86117167
4836,Beograd,Zvezdara,Severni bulevar,supilova,Stan,117.0,3,EG,1,3,157950,3.028047767
4837,Beograd,Zvezdara,Severni bulevar,supilova,Stan,117.0,3,EG,1,3,157950,3.028047767
4838,Beograd,Novi Beograd,Ledine,surcinska,Stan,47.0,1.5,EG,PR,3,38200,8.926946414
4839,Beograd,Novi Beograd,Ledine,surcinska,Stan,66.0,3.5,EG,2,2,49000,8.926946414
4840,Beograd,Novi Beograd,Ledine,surcinska,Stan,28.0,0.5,EG,3,3,23000,8.926946414
4841,Beograd,Novi Beograd,Ledine,surcinska,Stan,28.0,0.5,EG,3,3,23000,8.926946414
4842,Beograd,Novi Beograd,Bežanijska kosa 1,surcinski put,Stan,58.0,2.5,EG,2,2,56000,6.453970721
4843,Beograd,Novi Beograd,Bežanijska kosa 1,surcinski put,Stan,32.0,1,EG,VPR,2,28800,6.453970721
4844,Beograd,Novi Beograd,Bežanijska kosa 1,surcinski put,Stan,65.0,3,EG,1,2,58500,6.453970721
4845,Beograd,Novi Beograd,Bežanijska kosa 1,surcinski put,Stan,32.0,1,EG,VPR,2,29250,6.453970721
4846,Beograd,Novi Beograd,Ledine,surcinski put,Stan,43.0,1.5,EG,3,3,37000,6.453970721
4847,Beograd,Novi Beograd,Ledine,surcinski put,Stan,32.5,1,EG,VPR,3,29500,6.453970721
4848,Beograd,Rakovica,Vidikovac,susedgradska,Stan,40.0,1,EG,PR,3,31000,7.8794753889999996
4849,Beograd,Rakovica,Vidikovac,susedgradska,Stan,113.0,3.5,CG,PR,2,120000,7.8794753889999996
